,Power,Age,Engine,Manual,toyota,mercedes-benz,Diesel,Kilometers_Driven
413,0.16708989334687657,0.5384615384615384,0.3118415507796039,1,1,0,1,0.847125986970834
1566,0.27577450482478416,0.07692307692307693,0.26295828065739574,0,0,0,1,0.018415782325452913
375,0.16678517013712552,0.3076923076923077,0.157606405394016,1,0,0,0,0.09520959462259154
2722,0.35957338750634843,0.7692307692307693,0.5360303413400758,0,0,0,1,0.770163363335712
3134,0.2427628237684104,0.23076923076923078,0.24146649810366622,1,0,0,0,0.18722712030877126
2651,0.3712544438801422,0.46153846153846156,0.640117994100295,0,0,1,1,0.2562863040292197
2073,0.638902996444896,0.6153846153846154,0.49473240623683096,1,0,0,0,0.4166187089001941
716,0.7252412392077197,0.5384615384615384,0.5777496839443743,0,0,0,1,0.49529246564305607
1369,0.18181818181818182,0.15384615384615385,0.20901812052254526,1,0,0,1,0.10282145131711208
1607,0.35957338750634843,0.5384615384615384,0.5360303413400758,1,0,0,1,0.41742439937693265
1078,0.7912646013204674,0.6923076923076924,0.5777496839443743,0,0,0,1,0.4404441272837488
2519,0.4357541899441341,0.9230769230769232,0.6552886641382216,1,0,0,1,0.6169287079026725
2275,0.24733367191467753,0.3846153846153847,0.24146649810366622,1,0,0,0,0.3200893165442784
548,0.24189944134078212,0.23076923076923078,0.24146649810366622,1,0,0,0,0.1870199427576099
1802,0.3341797866937532,0.07692307692307693,0.36620311841550773,1,0,0,1,0.4219823055024822
3657,0.2825799898425597,0.3846153846153847,0.3683101559207754,1,0,0,1,0.4293102522194854
3589,0.2270187912646014,0.46153846153846156,0.24146649810366622,0,0,0,0,0.15653414976634974
1036,0.6896901980700865,0.5384615384615384,0.640117994100295,0,0,1,1,0.6552949210806994
1130,0.2825799898425597,0.3076923076923077,0.3683101559207754,1,0,0,1,0.33301873038527346
516,0.24189944134078212,0.23076923076923078,0.24146649810366622,1,0,0,0,0.22783392033639494
2941,0.27323514474352467,0.3076923076923077,0.3683101559207754,1,0,0,1,0.5018300683685918
2609,0.5276790248857288,0.6923076923076924,0.5663716814159292,0,0,0,1,0.6399484358094887
351,0.12168613509395632,0.3076923076923077,0.157606405394016,1,0,0,0,0.41742439937693265
3925,0.5769426104621638,0.23076923076923078,0.7454698693636745,1,1,0,1,0.5555427668178294
2926,0.23494159471813103,0.23076923076923078,0.3156342182890855,1,0,0,0,0.49617488854615066
31,0.2417470797359066,1.0,0.24146649810366622,1,0,0,0,0.6093321976934232
1778,0.06653123412899947,0.3076923076923077,0.07248209018120522,1,0,0,0,0.16153710396476445
3882,0.27577450482478416,0.23076923076923078,0.26295828065739574,1,0,0,1,0.647621678445094
370,0.16678517013712552,0.0,0.157606405394016,1,0,0,0,0.23953561535569315
1623,0.14677501269680043,0.46153846153846156,0.3527180783817952,1,0,0,1,0.45579061255495956
3767,0.06145251396648044,0.5384615384615384,0.07248209018120522,1,0,0,0,0.5106312776716312
475,0.2420518029456577,0.15384615384615385,0.24146649810366622,1,0,0,0,0.10819272116203585
2319,0.2270187912646014,0.6153846153846154,0.24146649810366622,1,0,0,0,0.3061316881901122
2829,0.20182833925850685,0.6153846153846154,0.26295828065739574,1,0,0,1,0.6747772841325015
3671,0.7116810563737941,0.46153846153846156,0.5663716814159292,0,0,0,1,0.45579061255495956
1441,0.4357541899441341,0.23076923076923078,0.6552886641382216,1,0,0,1,0.5487749668132256
3423,0.20213306246825802,0.3846153846153847,0.2418879056047198,1,0,0,0,0.22559333348679816
832,0.3341797866937532,0.46153846153846156,0.36620311841550773,1,0,0,1,0.2639595466648251
3226,0.2270187912646014,0.5384615384615384,0.24146649810366622,1,0,0,0,0.23326657612240354
1823,0.27709497206703915,0.3846153846153847,0.26295828065739574,1,0,0,1,0.3564374669091411
3624,0.6973082783138651,0.07692307692307693,0.8980193847450484,0,1,0,1,0.15116287992142596
3840,0.5273235144743524,0.23076923076923078,0.5663716814159292,0,0,0,1,0.3356276328813793
139,0.20213306246825802,0.23076923076923078,0.26295828065739574,1,0,0,1,0.6092554652670672
3223,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.5401962815466187
2961,0.44235652615540894,0.07692307692307693,0.4075010535187526,1,0,0,0,0.1309438855766058
1562,0.20213306246825802,0.46153846153846156,0.26295828065739574,1,0,0,1,0.5515987201031283
2117,0.1719146775012697,0.5384615384615384,0.19469026548672563,1,0,0,0,0.3867314288345111
2822,0.2484002031488065,0.8461538461538461,0.24146649810366622,1,0,0,0,0.379986648557814
8,0.4357541899441341,0.23076923076923078,0.6552886641382216,1,0,0,1,0.2409398187580089
1557,0.20721178263077705,0.7692307692307693,0.26295828065739574,1,0,0,1,0.8931654427844662
3953,0.5273235144743524,0.23076923076923078,0.49473240623683096,0,1,0,0,0.6301650514490919
1151,0.6820721178263078,0.3846153846153847,0.9936788874841971,1,1,0,1,0.8931654427844662
1457,0.27577450482478416,0.23076923076923078,0.26295828065739574,1,0,0,1,0.2881379342096176
1005,0.26206196038598273,0.3076923076923077,0.2840286557100716,1,0,0,0,0.20257360557998202
678,0.34433722701879127,0.3076923076923077,0.78803202697008,1,1,0,1,0.7627203179791747
1553,0.8928390045708483,0.9230769230769232,0.9957859249894647,1,0,1,0,0.6410457095063803
2957,0.2270187912646014,0.6153846153846154,0.24146649810366622,0,0,0,0,0.24726257068974777
1888,0.44235652615540894,0.23076923076923078,0.4075010535187526,1,0,0,0,0.22158022758837653
1652,0.20213306246825802,0.23076923076923078,0.26295828065739574,1,0,0,1,0.6936611342587263
3342,0.20721178263077705,0.6923076923076924,0.26295828065739574,1,0,0,1,0.6552949210806994
432,0.6274758760792281,0.5384615384615384,0.49473240623683096,0,0,0,0,0.7243541048011478
3172,0.3472320975114271,0.46153846153846156,0.41045090602612727,1,0,0,0,0.14886090713074437
3284,0.06653123412899947,0.23076923076923078,0.07248209018120522,1,0,0,0,0.23331261557821717
277,0.5982732351447435,0.9230769230769232,0.7290349768225874,1,0,0,0,0.3614097281370134
1155,0.24189944134078212,0.3076923076923077,0.24146649810366622,1,0,0,0,0.15653414976634974
2448,0.20162519045200616,0.6153846153846154,0.2418879056047198,1,0,0,0,0.3253454877496681
2779,0.2742508887760285,0.3076923076923077,0.2840286557100716,1,0,0,0,0.5939089799958563
1187,0.4220416455053327,0.6923076923076924,0.3678887484197219,1,0,0,0,0.5843327731866209
1729,0.11884205180294566,0.46153846153846156,0.13147914032869784,1,0,0,1,0.3359192161015323
2989,0.3524631792788217,0.5384615384615384,0.41045090602612727,1,0,0,0,0.39440467147011654
2510,0.18181818181818182,0.6923076923076924,0.24104509060261275,1,0,0,0,0.7781895751325552
816,0.3504316912138142,0.3846153846153847,0.3683101559207754,1,0,0,1,0.4097511567413273
2034,0.23260538344337228,0.6153846153846154,0.24146649810366622,1,0,0,0,0.17955387767316588
2785,0.42559674961909605,0.5384615384615384,0.3678887484197219,0,0,0,0,0.45579061255495956
2071,0.46724225495175226,0.46153846153846156,0.403708386009271,0,0,0,1,0.5401962815466187
3479,0.20213306246825802,0.07692307692307693,0.26295828065739574,1,0,0,1,0.07980172341029594
3939,0.5373285931945151,0.5384615384615384,0.6552886641382216,1,0,0,1,0.6706414063519102
687,0.26708989334687666,0.5384615384615384,0.3118415507796039,1,1,0,1,0.39440467147011654
3691,0.20162519045200616,0.46153846153846156,0.26295828065739574,1,0,0,1,0.29461415099406857
937,0.2666328085322499,0.23076923076923078,0.2418879056047198,0,0,0,0,0.14118766449513898
1378,0.3504316912138142,0.8461538461538461,0.40539401601348507,1,0,0,0,0.647621678445094
3050,0.3646521076688675,0.7692307692307693,0.5360303413400758,1,0,0,1,0.45580595904023075
3009,0.1416962925342814,0.3846153846153847,0.19469026548672563,1,0,0,0,0.31095815780790803
559,0.5754697816150331,0.3846153846153847,0.5663716814159292,0,0,0,1,0.4230258665009246
3489,0.3519553072625699,0.3846153846153847,0.41045090602612727,1,0,0,0,0.42073156695287856
1310,0.4678517013712545,0.5384615384615384,0.403708386009271,1,0,0,1,0.5010627441050313
866,0.16708989334687657,0.6153846153846154,0.157606405394016,1,0,0,0,0.5785624947246456
3216,0.20213306246825802,0.3846153846153847,0.2418879056047198,1,0,0,0,0.16420739240195512
661,0.16678517013712552,0.6153846153846154,0.157606405394016,1,0,0,0,0.5401962815466187
2890,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.425097642012538
2640,0.3291010665312342,0.23076923076923078,0.3683101559207754,1,0,0,1,0.5325230389110134
1423,0.6084306754697817,0.7692307692307693,0.5777496839443743,0,0,0,0,0.302325759842852
128,0.6077196546470292,0.6153846153846154,0.5785924989464812,0,0,0,0,0.4249978898582752
1206,0.2666328085322499,0.3076923076923077,0.2418879056047198,1,0,0,0,0.3983640646700889
972,0.2224479431183342,0.8461538461538461,0.3678887484197219,1,0,0,0,0.302325759842852
1779,0.27709497206703915,0.5384615384615384,0.26295828065739574,1,0,0,1,0.6629681637163048
1316,0.2417470797359066,0.0,0.24146649810366622,0,0,0,0,0.05692011387092071
3917,0.2825799898425597,0.15384615384615385,0.3683101559207754,1,0,0,1,0.2409398187580089
2432,0.5982732351447435,0.3846153846153847,0.7290349768225874,0,0,0,0,0.670994375513148
266,0.467445403758253,0.46153846153846156,0.403708386009271,1,0,0,1,0.3176722451140627
2011,0.09700355510411374,0.23076923076923078,0.07374631268436577,1,0,0,0,0.363711700927695
2917,0.2270187912646014,0.3846153846153847,0.24146649810366622,1,1,0,0,0.6100381360158988
2379,0.6277298120873542,0.6153846153846154,0.49473240623683096,1,0,0,0,0.24017249449444839
3613,0.5276790248857288,0.5384615384615384,0.5663716814159292,0,0,0,1,0.42816693906678016
560,0.004062976130015217,0.5384615384615384,0.0,1,0,0,0,0.0275239213339165
1144,0.2420518029456577,0.23076923076923078,0.24146649810366622,1,0,0,0,0.2834495829592627
2995,0.16678517013712552,0.3846153846153847,0.157606405394016,1,0,0,0,0.39771183904606244
2985,0.12168613509395632,0.3846153846153847,0.157606405394016,1,0,0,0,0.4404441272837488
551,0.3270695784662265,0.3076923076923077,0.3683101559207754,1,0,0,1,0.45835347559525175
3020,0.6077196546470292,0.3846153846153847,0.5785924989464812,1,0,0,0,0.4258649662760986
103,0.25190452006094466,0.3846153846153847,0.3527180783817952,1,0,0,1,0.6859878916231209
3617,0.016658202133062433,0.6153846153846154,0.0,1,0,0,0,0.37905818619890574
3641,0.6135093956323008,0.07692307692307693,0.6552886641382216,1,0,0,1,0.06445523813908519
635,0.8131030980192993,0.5384615384615384,0.663716814159292,0,0,0,1,0.6552949210806994
2169,0.2889791772473337,0.23076923076923078,0.3156342182890855,1,0,0,0,0.46279628308126725
932,0.7607922803453531,0.5384615384615384,0.57606405394016,0,0,1,0,0.24861306139361428
3056,0.16678517013712552,0.3846153846153847,0.3118415507796039,1,1,0,1,0.3418813256293977
3816,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.2640362790911811
878,0.42559674961909605,0.6153846153846154,0.3678887484197219,1,0,0,0,0.6092554652670672
1120,0.2420518029456577,0.6923076923076924,0.24146649810366622,1,0,0,0,0.34262563016505143
1755,0.35957338750634843,0.7692307692307693,0.5360303413400758,0,0,0,1,0.5632160094534349
1478,0.37734890807516513,0.46153846153846156,0.3683101559207754,0,0,0,1,0.49415682573298647
2039,0.20162519045200616,0.6153846153846154,0.2418879056047198,1,0,0,0,0.2409398187580089
3088,0.16708989334687657,0.3846153846153847,0.3118415507796039,1,1,0,1,0.4526369098317257
1051,0.16658202133062472,0.23076923076923078,0.157606405394016,0,0,0,0,0.22559333348679816
3905,0.9182326053834435,0.6153846153846154,0.7892962494732405,0,0,0,0,0.3307627970504055
723,0.9656678517013715,0.7692307692307693,0.9957859249894647,0,0,1,1,0.7780821497356567
3121,0.27577450482478416,0.23076923076923078,0.26295828065739574,1,0,0,1,0.34296325284101803
3330,0.28212290502793297,0.3846153846153847,0.3683101559207754,1,0,0,1,0.9376702500709774
1504,0.38496698831894366,0.46153846153846156,0.36873156342182895,1,0,0,0,0.41742439937693265
1887,0.16678517013712552,0.3846153846153847,0.157606405394016,0,0,0,0,0.35265455828978765
962,0.42559674961909605,0.23076923076923078,0.41045090602612727,1,0,0,1,0.34069197302087884
823,0.2569832402234637,0.46153846153846156,0.3527180783817952,1,0,0,1,0.302325759842852
1129,0.20162519045200616,0.46153846153846156,0.24230931310577325,1,0,0,1,0.45579061255495956
2473,0.2772981208735399,0.46153846153846156,0.26295828065739574,1,0,0,1,0.5708892520890403
3766,0.745556119857796,0.8461538461538461,0.5777496839443743,0,0,0,1,0.5939089799958563
2076,0.7912646013204674,0.3846153846153847,0.5777496839443743,0,0,0,1,0.2484749430261734
2700,0.3341797866937532,1.0,0.3678887484197219,1,0,0,0,0.7243541048011478
1136,0.2067039106145252,0.9230769230769232,0.22166034555415087,1,0,0,0,0.24861306139361428
3016,0.2427628237684104,0.3846153846153847,0.24146649810366622,1,0,0,0,0.30999900247845735
1679,0.2270187912646014,0.7692307692307693,0.24146649810366622,1,0,0,0,0.7318738825840411
143,0.3341797866937532,0.5384615384615384,0.78803202697008,1,1,0,1,0.8087597737928071
1625,0.11884205180294566,0.46153846153846156,0.13147914032869784,1,0,0,1,0.19720233573505824
968,0.3519553072625699,0.3076923076923077,0.24146649810366622,0,0,0,0,0.1973788203156772
1742,0.7912646013204674,0.6153846153846154,0.5777496839443743,0,0,0,1,0.3867314288345111
2678,0.17166074149314375,0.3076923076923077,0.32659081331647705,1,0,0,1,0.49831572324148454
3823,0.44235652615540894,0.5384615384615384,0.4075010535187526,1,0,0,0,0.10896004542559638
1524,0.20213306246825802,0.23076923076923078,0.26295828065739574,1,0,0,1,0.2880765482685328
2559,0.4220416455053327,0.6153846153846154,0.3678887484197219,1,0,0,0,0.2453289135455752
2548,0.27709497206703915,0.3846153846153847,0.26295828065739574,1,0,0,1,0.547094526676028
3522,0.3270695784662265,0.23076923076923078,0.3683101559207754,1,0,0,1,0.4020779141057219
1454,0.23260538344337228,0.6923076923076924,0.24146649810366622,1,0,0,0,0.4404441272837488
3683,0.01675977653631283,0.3846153846153847,0.0,1,0,0,0,0.14654358785479155
2072,0.4184865413915693,1.0,0.8364938895912346,1,0,0,1,0.6849826968378566
3655,0.22955815134586088,0.5384615384615384,0.24230931310577325,1,0,0,0,0.425097642012538
1974,0.3270695784662265,0.3076923076923077,0.3683101559207754,1,0,0,1,0.24861306139361428
1287,0.7282884713052311,0.6153846153846154,0.7290349768225874,0,0,0,0,0.6629681637163048
2372,0.2889791772473337,0.07692307692307693,0.3156342182890855,1,0,0,0,0.2458813870153388
3290,0.4357541899441341,0.46153846153846156,0.6552886641382216,1,0,0,1,0.8010865311572016
1663,0.28339258506856274,0.6153846153846154,0.32532659081331644,1,0,0,1,0.2891047627817039
2376,0.42559674961909605,0.5384615384615384,0.3678887484197219,0,0,0,0,0.48646823661210986
1579,0.7912646013204674,0.7692307692307693,0.5777496839443743,0,0,0,1,0.7926843304712138
1856,0.34433722701879127,0.3076923076923077,0.78803202697008,1,1,0,1,0.6160309385143067
2253,0.20213306246825802,0.23076923076923078,0.24230931310577325,1,0,0,0,0.24189897408745958
2673,0.16678517013712552,0.23076923076923078,0.3118415507796039,1,1,0,1,0.40746453043591685
145,0.2579989842559675,0.23076923076923078,0.24146649810366622,1,0,0,0,0.14232330440520857
3318,0.362112747587608,0.3076923076923077,0.32532659081331644,1,0,0,0,0.25187418951374657
3261,0.4220416455053327,0.7692307692307693,0.3678887484197219,1,0,0,0,0.39440467147011654
3439,0.26206196038598273,0.6923076923076924,0.2840286557100716,1,0,0,0,0.3782908619353452
2316,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.37905818619890574
2858,0.2671406805485018,0.3846153846153847,0.2418879056047198,0,0,0,0,0.20146865864045485
3067,0.20213306246825802,0.23076923076923078,0.1580278128950695,1,0,0,0,0.20257360557998202
3250,0.27577450482478416,0.23076923076923078,0.26295828065739574,1,0,0,1,0.23327424936503915
2387,0.18181818181818182,0.9230769230769232,0.28445006321112515,1,0,0,0,0.302325759842852
3484,0.2485525647536821,0.23076923076923078,0.24146649810366622,0,0,0,0,0.1335144218595336
118,0.3270695784662265,0.3846153846153847,0.3683101559207754,1,0,0,1,0.44790251912555723
285,0.13103098019299136,1.0,0.1554993678887484,1,0,0,0,0.5110072665607759
1318,0.06653123412899947,0.3846153846153847,0.07248209018120522,1,0,0,0,0.2409398187580089
2666,0.7607922803453531,0.3846153846153847,0.5777496839443743,0,0,0,1,0.524849796275408
3445,0.26206196038598273,0.5384615384615384,0.24146649810366622,1,0,0,0,0.6322751931738833
3310,0.27709497206703915,0.0,0.24230931310577325,0,0,0,0,0.19272883527850032
2383,0.3291010665312342,0.23076923076923078,0.3683101559207754,1,0,0,1,0.8778189575132554
2777,0.2427628237684104,0.23076923076923078,0.24146649810366622,0,0,0,0,0.11049469395271747
786,0.24479431183341804,0.46153846153846156,0.24230931310577325,1,0,0,0,0.363711700927695
2762,0.16678517013712552,0.23076923076923078,0.157606405394016,1,0,0,0,0.0322276190695426
688,0.4357541899441341,0.3846153846153847,0.6552886641382216,1,0,0,1,0.6859878916231209
1913,0.34433722701879127,0.46153846153846156,0.78803202697008,1,1,0,1,0.7166808621655425
448,0.06145251396648044,0.5384615384615384,0.07248209018120522,1,0,0,0,0.2869792745716412
3718,0.8131030980192993,0.5384615384615384,0.663716814159292,0,0,0,1,0.3253454877496681
3551,0.2270187912646014,0.46153846153846156,0.24146649810366622,1,0,0,0,0.4481173699193542
2361,0.7277805992889792,0.3076923076923077,0.49473240623683096,0,0,0,0,0.2869792745716412
709,0.3579481970543424,0.7692307692307693,0.40539401601348507,1,0,0,0,0.48091280894393157
2165,0.27694261046216356,0.3076923076923077,0.32532659081331644,1,0,0,1,0.4227726494939496
845,0.23260538344337228,0.3076923076923077,0.24146649810366622,1,0,0,0,0.4481173699193542
165,0.20213306246825802,0.23076923076923078,0.24230931310577325,1,0,0,0,0.05312185876629605
3826,0.3869984763839513,0.23076923076923078,0.36873156342182895,1,0,0,0,0.04910875286787443
2297,0.27679024885728803,0.15384615384615385,0.23978086809945215,1,0,0,0,0.36523100296954486
434,0.44266124936516,0.15384615384615385,0.3678887484197219,0,0,0,0,0.10282145131711208
3586,0.06145251396648044,0.6923076923076924,0.07248209018120522,1,0,0,0,0.36451739140443357
3299,0.26206196038598273,0.5384615384615384,0.24146649810366622,1,0,0,0,0.11049469395271747
2315,0.6135093956323008,0.0,0.6552886641382216,0,0,0,1,0.1462059651788249
390,0.20213306246825802,0.3076923076923077,0.26295828065739574,1,0,0,1,0.4404441272837488
2450,0.32701879126460137,0.3076923076923077,0.3683101559207754,1,0,0,1,0.4327708846481434
399,0.1416962925342814,0.7692307692307693,0.19469026548672563,1,0,0,0,0.6109972913453495
3832,0.26206196038598273,0.46153846153846156,0.2840286557100716,1,0,0,0,0.302325759842852
2566,0.27679024885728803,0.3846153846153847,0.23978086809945215,1,0,0,0,0.302325759842852
3600,0.27694261046216356,0.3846153846153847,0.32532659081331644,1,0,0,1,0.2179200908511928
3267,0.3770949720670392,0.46153846153846156,0.3527180783817952,1,0,0,1,0.34336226145806953
1803,0.16708989334687657,0.3076923076923077,0.157606405394016,1,0,0,0,0.10282145131711208
1882,0.44235652615540894,0.5384615384615384,0.4075010535187526,1,0,0,0,0.24509871626650703
3689,0.6627729812087355,0.8461538461538461,0.7324062368310156,0,1,0,0,0.6092554652670672
3214,0.2420518029456577,0.15384615384615385,0.24146649810366622,1,0,0,0,0.09867790029388518
728,0.16708989334687657,0.7692307692307693,0.157606405394016,1,0,0,0,0.35603845829208963
2672,0.6896901980700865,0.6923076923076924,0.640117994100295,0,0,1,1,0.29465251720724656
1451,0.44235652615540894,0.46153846153846156,0.4075010535187526,1,0,0,0,0.39440467147011654
1188,0.37795835449466747,0.15384615384615385,0.3683101559207754,1,0,0,1,0.3867314288345111
446,0.16678517013712552,0.3846153846153847,0.157606405394016,1,0,0,0,0.15653414976634974
1324,0.16201117318435754,0.6923076923076924,0.157606405394016,1,0,0,0,0.6203663206034238
3502,0.3504316912138142,0.6923076923076924,0.41087231352718073,1,0,0,0,0.7243541048011478
2453,0.3341797866937532,0.15384615384615385,0.36620311841550773,1,0,0,1,0.2179200908511928
3933,0.20162519045200616,0.6923076923076924,0.26295828065739574,1,0,0,1,0.5709966774859387
528,0.46724225495175226,0.15384615384615385,0.403708386009271,1,0,0,1,0.38004803449889885
2786,0.06145251396648044,0.7692307692307693,0.07248209018120522,1,0,0,0,0.49484741757019096
3203,0.3270695784662265,0.23076923076923078,0.3683101559207754,1,0,0,1,0.2869792745716412
2661,0.10665312341289995,0.15384615384615385,0.08006742520016852,1,0,0,0,0.2396276942673204
2816,0.3524631792788217,0.3076923076923077,0.41045090602612727,0,0,0,0,0.1551990055477544
991,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.572546672498331
3670,0.27679024885728803,0.23076923076923078,0.24230931310577325,1,0,0,0,0.17402914297553002
942,0.39512442864398173,0.23076923076923078,0.7897176569742941,1,0,0,1,0.8052684483936066
889,0.1564245810055866,0.6153846153846154,0.3527180783817952,1,0,0,1,0.9775711117761253
2731,0.7303199593702387,0.6923076923076924,0.4938895912347239,1,0,1,0,0.49415682573298647
3426,0.5373285931945151,0.3076923076923077,0.6552886641382216,1,0,0,1,0.7828702531402745
2133,0.5774504824784155,0.6153846153846154,0.57606405394016,0,0,0,1,0.45579061255495956
1592,0.3270695784662265,0.3076923076923077,0.3683101559207754,1,0,0,1,0.49415682573298647
1805,0.20213306246825802,0.15384615384615385,0.26295828065739574,1,0,0,1,0.4327708846481434
3027,0.20213306246825802,0.3076923076923077,0.26295828065739574,1,0,0,1,0.4747895613207185
322,0.42559674961909605,0.6923076923076924,0.3678887484197219,1,0,0,0,0.61157278454302
978,0.9656678517013715,0.7692307692307693,0.9957859249894647,0,0,1,1,0.4020779141057219
1706,0.4220416455053327,0.23076923076923078,0.3678887484197219,1,0,0,0,0.06598988666620625
975,0.5373285931945151,0.3076923076923077,0.6552886641382216,1,0,0,1,0.2780476201437965
3515,0.27679024885728803,0.3076923076923077,0.32532659081331644,1,0,0,1,0.2409398187580089
1284,0.20162519045200616,0.6153846153846154,0.24230931310577325,1,0,0,1,0.5018300683685918
2338,0.2483494159471813,0.15384615384615385,0.24146649810366622,1,0,0,0,0.11466893794648679
1224,0.27577450482478416,0.23076923076923078,0.26295828065739574,1,0,0,1,0.17946179876153862
2381,0.24189944134078212,0.15384615384615385,0.24146649810366622,1,0,0,0,0.05678199550347981
108,0.6820721178263078,0.5384615384615384,0.9936788874841971,1,1,0,1,0.5198621885622645
1749,0.5271711528694769,0.6153846153846154,0.49473240623683096,1,1,0,0,0.5127414193964227
596,0.2666328085322499,0.3076923076923077,0.2418879056047198,1,0,0,0,0.3578339970688213
3753,0.16150330116810563,0.8461538461538461,0.5360303413400758,1,0,0,1,0.6092554652670672
1101,0.8331640426612497,0.3846153846153847,0.7311420143278551,1,0,0,0,0.08747496604590133
483,0.2742508887760285,0.7692307692307693,0.2840286557100716,1,0,0,0,0.5171765536398026
2682,0.46724225495175226,0.3076923076923077,0.403708386009271,1,0,0,1,0.357956768950991
1552,0.20721178263077705,0.3846153846153847,0.26295828065739574,1,0,0,1,0.4711370978261703
3699,0.6973082783138651,0.23076923076923078,0.8980193847450484,0,1,0,1,0.524849796275408
2634,0.3524631792788217,0.46153846153846156,0.41045090602612727,1,0,0,1,0.47686133683233195
2285,0.2889791772473337,0.3076923076923077,0.3156342182890855,1,0,0,0,0.22559333348679816
3340,0.33722701879126465,0.3076923076923077,0.78803202697008,1,1,0,1,0.5325230389110134
1879,0.2122905027932961,0.6923076923076924,0.22166034555415087,1,0,0,0,0.48829446835938395
3961,0.6272219400711021,0.5384615384615384,0.7888748419721872,0,0,1,0,0.7627203179791747
985,0.2772981208735399,0.46153846153846156,0.26295828065739574,1,0,0,1,0.5325230389110134
3715,0.10665312341289995,0.15384615384615385,0.08006742520016852,1,0,0,0,0.06061861682128251
192,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.2179200908511928
2201,0.27577450482478416,0.23076923076923078,0.26295828065739574,1,0,0,1,0.425097642012538
2615,0.16658202133062472,0.07692307692307693,0.1580278128950695,1,0,0,0,0.027055853533144568
2734,0.1416962925342814,0.3846153846153847,0.15634218289085544,1,0,0,0,0.27667410971202316
279,0.06145251396648044,0.9230769230769232,0.07248209018120522,1,0,0,0,0.39590095378405954
3820,0.42559674961909605,0.6153846153846154,0.3678887484197219,1,0,0,0,0.6859878916231209
2141,0.16708989334687657,0.6153846153846154,0.157606405394016,1,0,0,0,0.5939089799958563
271,0.16708989334687657,0.6153846153846154,0.157606405394016,1,0,0,0,0.6169287079026725
3072,0.4357541899441341,0.5384615384615384,0.6552886641382216,1,0,0,1,0.586235737360251
3971,0.745556119857796,0.6153846153846154,0.5777496839443743,0,0,0,1,0.48648358309738104
2419,0.23260538344337228,0.6923076923076924,0.24146649810366622,1,0,0,0,0.6488110310536129
3381,0.2420518029456577,0.3076923076923077,0.24146649810366622,0,0,0,0,0.4020779141057219
981,0.26206196038598273,0.5384615384615384,0.2840286557100716,1,0,0,0,0.11433131527052015
2123,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.6783146489875156
1071,0.2529202640934485,0.07692307692307693,0.24230931310577325,1,0,0,0,0.16685466111123898
848,0.24784154393092944,0.9230769230769232,0.30214917825537296,1,0,0,0,0.44279981277287966
2191,0.20213306246825802,0.9230769230769232,0.26295828065739574,1,0,0,1,0.45579061255495956
2029,0.745556119857796,0.8461538461538461,0.5777496839443743,0,0,0,1,0.5018300683685918
1282,0.23260538344337228,0.6153846153846154,0.24146649810366622,1,0,0,0,0.39715936557629883
573,0.19705434230573898,0.23076923076923078,0.24104509060261275,1,0,0,0,0.9622246265049146
1986,0.8572879634332151,0.6923076923076924,0.640117994100295,0,0,1,1,0.7090076195299371
1264,0.32701879126460137,0.3076923076923077,0.3683101559207754,1,0,0,1,0.356322368269607
2695,0.8331640426612497,0.46153846153846156,0.7311420143278551,0,0,0,0,0.30999900247845735
1399,0.2485525647536821,0.15384615384615385,0.24146649810366622,0,0,0,0,0.3548797986541132
3157,0.1719146775012697,0.6153846153846154,0.19469026548672563,1,0,0,0,0.11502190710772464
270,0.3270695784662265,0.3846153846153847,0.3683101559207754,1,0,0,1,0.46574280825333975
1855,0.16678517013712552,0.07692307692307693,0.157606405394016,0,0,0,0,0.08960812749859962
2830,0.6896901980700865,0.7692307692307693,0.6422250316055627,1,0,1,1,0.8854922001488609
471,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.3351825848085142
1343,0.27709497206703915,0.5384615384615384,0.26295828065739574,1,0,0,1,0.6252541761623044
3768,0.27679024885728803,0.15384615384615385,0.24230931310577325,1,0,0,0,0.24284278293163905
2735,0.16708989334687657,0.6153846153846154,0.157606405394016,1,0,0,0,0.6952801884548391
2625,0.4678517013712545,0.6153846153846154,0.403708386009271,1,0,0,1,0.5095033110041972
3227,0.18181818181818182,0.3076923076923077,0.20901812052254526,1,0,0,1,0.5044159511367908
1433,0.16678517013712552,0.23076923076923078,0.157606405394016,0,0,0,0,0.3613406689532929
2366,0.3504316912138142,0.3846153846153847,0.41045090602612727,1,0,0,0,0.42554269008540313
3278,0.16678517013712552,0.3076923076923077,0.157606405394016,1,0,0,0,0.5632160094534349
274,0.6077196546470292,0.23076923076923078,0.6552886641382216,0,0,0,1,0.29465251720724656
1305,0.4220416455053327,0.23076923076923078,0.3678887484197219,1,0,0,0,0.22184879108062275
3627,0.15794819705434232,0.9230769230769232,0.23978086809945215,1,0,0,0,0.8317411354864451
